satno,cosparId,name,objectClass,mass_kg,xSectAvg_m2,radius_m,shape,found
43247,2018-029C,H-18 (Long March (CZ) YF) (Long March (CZ) 3B/YZ-1),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
43462,2018-043B,L-14B-res (YF40B-res) (Long March (CZ) 4C),Rocket Body,1000.0,14.535992128527294,2.151035,Cyl,1
43264,2018-031F,L-14B-res (YF40B-res) (Long March (CZ) 4C),Rocket Body,1000.0,14.535992128527294,2.151035,Cyl,1
43458,2018-042B,MarCO-A,Payload,13.5,0.13260000000000002,0.205446,Box + 3 Pan,1
43610,2018-068B,L-55 (YF24) (Long March (CZ) 2C),Rocket Body,4000.0,23.71509754378595,2.747499,Cyl,1
43161,2018-008G,Long March (CZ) 11 fourth stage,Rocket Body,500.0,2.650718801466388,0.918559,Cyl,1
43287,2018-035B,PSLV fourth stage (PS4) (PSLV-XL),Rocket Body,960.0,3.726714285320892,1.089151,Cyl + Cyl + 2 Nozzle,1
43084,2017-085D,L-55 (YF24) (Long March (CZ) 2C),Rocket Body,4000.0,23.71509754378595,2.747499,Cyl,1
43486,2018-048C,CZ-2D operational debris (sep motor cover),Rocket Mission Related Object,1.0,0.025416018461576304,0.089945,Cone,1
43205,2018-017A,Tesla Roadster,Payload,1000.0,11.895,1.945841,Box,1
43438,2018-039B,Briz-KM (Rokot-KM),Rocket Body,2300.0,10.190374398593551,1.801027,Hex Cyl + 1 Rod,1
43643,2018-077B,Yaogan Weixing 32-01-02,Payload,500.0,0.446,0.376784,Box + 2 Pan,1
43642,2018-077A,Yaogan Weixing 32-01-01,Payload,500.0,0.446,0.376784,Box + 2 Pan,1
43655,2018-081A,Hai Yang 2B,Payload,1500.0,2.3153333333333332,0.858483,Box + 2 Pan,1
43657,2018-082A,Cosmos-2528,Payload,6575.0,16.222399064974294,2.272389,Cyl + 2 Pan,1
43662,2018-083A,CFOSAT (Zhongfa haiyang weixing),Payload,700.0,5.251733333333334,1.292934,Box + 2 Pan,1
43677,2018-084G,Ten-Koh,Payload,22.3,0.2945243112740431,0.306186,Polyhedral Cyl,1
43672,2018-084B,Ibuki 2,Payload,1750.0,20.392333333333333,2.54776,Box + 2 Pan,1
43676,2018-084F,KhalifaSat,Payload,330.0,2.5202537180435964,0.895668,Hex Cyl + 3 Pan,1
43678,2018-084H,"Diwata-2B (Phillipines-OSCAR-101, PO-101)",Payload,56.0,0.5143333333333333,0.40462,Box + 2 Pan,1
43681,2018-084K,AUTCube-2,Payload,1.6,0.015000000000000003,0.069099,Box,1
43679,2018-084J,Aoi (STARS-AO),Payload,1.4,0.015000000000000003,0.069099,Box,1
43689,2018-087A,Metop-C,Payload,4086.0,37.492066666666666,3.454576,Box + 1 Pan,1
43711,2018-094B,Shiyan 6-01,Payload,1000.0,3.3153333333333332,1.02728,Box + 2 Pan,1
43717,2018-095A, Mohammed VI-B,Payload,1108.0,12.145038105676658,1.966186,Hex Cyl + 3 Pan,1
43719,2018-096A,HySIS,Payload,380.0,4.484533333333334,1.194768,Box + 2 Pan,1
43751,2018-097A,Cosmos-2530,Payload,280.0,1.583303728102584,0.709916,Cyl + 1 Ant,1
43752,2018-097B,Cosmos-2531,Payload,280.0,1.583303728102584,0.709916,Cyl + 1 Ant,1
43753,2018-097C,Cosmos-2532,Payload,280.0,1.583303728102584,0.709916,Cyl + 1 Ant,1
43762,2018-099E,STPSat-5,Payload,110.0,0.540848621720329,0.414919,Oct Cyl + 2 Pan,1
43783,2018-099AB,KazSTSat,Payload,110.0,0.375,0.345494,Box,1
43811,2018-099BF,NEXTSat 1,Payload,100.0,0.9076862666666667,0.537518,Box + Cyl + 1 Pan,1
43819,2018-099BP,eXCITe,Payload,155.0,1.5,0.690988,Box,1
43800,2018-099AU,ICEYE-X2,Payload,85.0,1.8368,0.764638,Box + 1 Pan,1
43812,2018-099BG,BlackSky Global 2,Payload,55.0,0.625,0.446031,Box,1
43765,2018-099H,Hawk A,Payload,31.0,0.34813333333333335,0.332888,Box + 2 Pan,1
43808,2018-099BC,Yukon,Payload,10.0,0.05380000000000001,0.130863,Box + 3 Pan,1
43764,2018-099G,Kodiak,Payload,10.0,0.05380000000000001,0.130863,Box + 3 Pan,1
43759,2018-099B,SIRION Pathfinder 2,Payload,10.0,0.14340000000000003,0.213648,Box + 2 Pan,1
43786,2018-099AE,ITASAT-1,Payload,8.0,0.08,0.159577,Box,1
43809,2018-099BD,Centauri 1,Payload,5.0,0.035,0.10555,Box + 2 Pan,1
43758,2018-099A,MinXSS 2,Payload,3.52,0.0752,0.154716,Box + 2 Pan + 1 Ant,1
43794,2018-099AN,Hawk B,Payload,31.0,0.34813333333333335,0.332888,Box + 2 Pan,1
43767,2018-099K,Landmapper-BC4,Payload,10.0,0.09240000000000001,0.171499,Box + 2 Pan,1
43798,2018-099AS,Astrocast 0.1,Payload,5.0,0.035,0.10555,Box,1
43807,2018-099BB,Eu:CROPIS,Payload,250.0,2.316865673004507,0.858767,Cyl + 4 Pan,1
43790,2018-099AJ,Eaglet 1,Payload,5.0,0.035,0.10555,Box + 2 Pan,1
43820,2018-099BQ,SeaHawk 1,Payload,5.0,0.035,0.10555,Box + 4 Pan,1
43782,2018-099AA,SNUSAT 2,Payload,4.0,0.035,0.10555,Box,1
43796,2018-099AQ,THEA,Payload,5.0,0.035,0.10555,Box,1
43797,2018-099AR,SkySat 14 (C12),Payload,110.0,0.888013970588236,0.531661,Box,1
43768,2018-099L,AISTECHSAT 2,Payload,10.0,0.05380000000000001,0.130863,Box + 3 Pan,1
43799,2018-099AT,Hawk C,Payload,31.0,0.34813333333333335,0.332888,Box + 2 Pan,1
43831,2018-102A,Saudisat-5A,Payload,425.0,2.5,0.892062,Box,1
43833,2018-102C,Saudisat-5B,Payload,425.0,2.5,0.892062,Box,1
43773,2018-099R,RANGE A,Payload,2.0,0.025000000000000005,0.089206,Box + 2 Pan,1
43804,2018-099AY,Suomi-100,Payload,1.0,0.015000000000000003,0.069099,Box,1
43776,2018-099U,SPAWAR-CAL-R,Payload,1.0,0.015000000000000003,0.069099,Box,1
43778,2018-099W,SPAWAR-CAL-OR,Payload,1.0,0.015000000000000003,0.069099,Box,1
43766,2018-099J,SPAWAR-CAL-O,Payload,1.0,0.015000000000000003,0.069099,Box,1
43784,2018-099AC,SNUGLITE,Payload,2.0,0.025000000000000005,0.089206,Box + 1 Rod,1
43770,2018-099N,Fox-1Cliff,Payload,1.0,0.015000000000000003,0.069099,Box,1
43803,2018-099AX,Jordan-OSCAR-97,Payload,1.0,0.015000000000000003,0.069099,Box,1
43815,2018-099BK,FalconSat 6,Payload,181.0,0.5506666666666667,0.418668,Box + 1 Ant,1
43871,2018-108A,Hongyun Gongcheng JYW,Payload,250.0,1.356,0.656984,Box + 2 Pan,1
43876,2018-111A,Kanopus-V No. 5,Payload,473.0,1.6652,0.728045,Box + 2 Pan,1
43877,2018-111B,Kanopus-V No. 6,Payload,473.0,1.6652,0.728045,Box + 2 Pan,1
43879,2018-111D,iSat,Payload,3.0,0.061,0.139345,Box + 1 Ant,1
43880,2018-111E,UWE-4,Payload,1.0,0.015000000000000003,0.069099,Box,1
43881,2018-111F,D-Star ONE Sparrow,Payload,3.0,0.061,0.139345,Box + 1 Ant,1
43890,2018-111Q,GRUS 1A,Payload,80.0,0.375,0.345494,Box,1
43914,2018-112F,Chongqing,Payload,500.0,3.0853333333333337,0.991006,Box + 2 Pan,1
43909,2018-112A,Yunhai-2 01 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43910,2018-112B,Yunhai-2 02 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43911,2018-112C,Yunhai-2 03 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43912,2018-112D,Yunhai-2 04 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43913,2018-112E,Yunhai-2 05 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43915,2018-112G,Yunhai-2 06 xing,Payload,100.0,0.16640000000000002,0.230145,Box + 2 Pan,1
43922,2019-002A,Iridium Next SV180,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43923,2019-002B,Iridium Next SV176,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43924,2019-002C,Iridium Next SV168,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43925,2019-002D,Iridium Next SV173,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43926,2019-002E,Iridium Next SV169,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43927,2019-002F,Iridium Next SV172,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43928,2019-002G,Iridium Next SV175,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43929,2019-002H,Iridium Next SV171,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43930,2019-002J,Iridium Next SV170,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43931,2019-002K,Iridium Next SV167,Payload,860.0,10.1538,1.797792,Trap Box + 2 Pan,1
43792,2018-099AL,ESEO,Payload,45.0,0.26235,0.288979,Box,1
43946,2019-005E,Wenchang Chaosuan 1,Payload,95.0,2.625,0.914092,Box,1
43943,2019-005B,Jilin Lincao 1,Payload,42.0,2.0,0.797885,Box + 2 Pan,1
44047,2019-008A,MisrSat A,Payload,1050.0,0.867,0.525333,Box + 4 Pan + 1 Ant,1
44057,2019-010A,OneWeb 0012,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44058,2019-010B,OneWeb-0010 (ChusigSat),Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44059,2019-010C,OneWeb 0008,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44060,2019-010D,OneWeb 0007,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44061,2019-010E,OneWeb 0006,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44062,2019-010F,OneWeb 0011,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
44072,2019-015A,PRISMA,Payload,879.0,6.874333333333333,1.479246,Box + 1 Pan,1
44078,2019-018A,EMISAT,Payload,436.0,4.484533333333334,1.194768,Box + 2 Pan,1
44112,2019-020A,O3b FM20,Payload,700.0,21.9803522058823,2.645102,Trap Box + 2 Pan,1
43845,2018-103A,Chang'e-4,Payload,3780.0,8.9844,1.691101,Box + 2 Pan + 1 Dish + 4 Leg,1
43779,2018-099X,RAAF M1,Payload,5.0,0.035,0.10555,Box + 1 Pan,1
43682,2018-084L,H-II LE-5B (H-IIA 202),Rocket Body,3000.0,35.18583772020568,3.34664,Cyl,1
43763,2018-099F,SSO-A UFF,Payload,2271.0,6.440264939859076,1.431782,Cyl + 1 Sail,1
43872,2018-108B,Long March (CZ) 11 fourth stage,Rocket Body,500.0,2.650718801466388,0.918559,Cyl,1
43656,2018-081B,Tangguo Guan (attached to Long March (CZ) 4B third stage),Rocket Body,1747.0,19.3778,2.483575,Cyl + Box,1
43875,2018-110B,H-18 (Long March (CZ) YF) (Long March (CZ) 3C),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
43649,2018-078C,H-18 (Long March (CZ) YF) (Long March (CZ) 3B/YZ-1),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
44077,2019-017B,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
43754,2018-097D,Briz-KM (Rokot-KM),Rocket Body,2300.0,10.190374398593551,1.801027,Hex Cyl + 1 Rod,1
44113,2019-020B,O3b FM19,Payload,700.0,21.9803522058823,2.645102,Trap Box + 2 Pan,1
44114,2019-020C,O3b FM17,Payload,700.0,21.9803522058823,2.645102,Trap Box + 2 Pan,1
44115,2019-020D,O3b FM18,Payload,700.0,21.9803522058823,2.645102,Trap Box + 2 Pan,1
44209,2019-024C,Tianhui-2 01B,Payload,1000.0,2.0453,0.80687,Box + 2 Pan,1
44207,2019-024A,Tianhui-2 01A,Payload,1000.0,2.0453333333333332,0.806877,Box + 2 Pan,1
44233,2019-028A,RISAT-2B,Payload,615.0,0.8005232149381244,0.504791,Hex Cyl + 2 Pan + 1 Dish,1
44322,2019-033A,RCM 1,Payload,1450.0,10.0968,1.792738,Box + 2 Pan,1
44323,2019-033B,RCM 3,Payload,1450.0,10.0968,1.792738,Box + 2 Pan,1
44324,2019-033C,RCM 2,Payload,1450.0,10.0968,1.792738,Box + 2 Pan,1
44353,2019-036Q,COSMIC 2-6,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44358,2019-036V,COSMIC 2-5,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44339,2019-036A,Prox-1,Payload,70.0,0.36,0.338514,Box + 1 Tether,1
44340,2019-036B,NPSAT-1,Payload,83.0,0.3141592653589793,0.316228,Cyl + 2 Ant,1
44341,2019-036C,OTB-1 (Celestis),Payload,100.0,1.5704,0.707018,Box + 4 Pan,1
44343,2019-036E,COSMIC 2-3,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44344,2019-036F,DSX,Payload,668.0,11.356666666666667,1.901299,Irr + 1 Ant,1
44349,2019-036L,COSMIC 2-1,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44350,2019-036M,COSMIC 2-4,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44351,2019-036N,COSMIC 2-2,Payload,278.0,2.1886666666666668,0.83467,Box + 1 Pan,1
44387,2019-038A,Meteor-M 2-2,Payload,2879.0,26.743821323794833,2.917674,Cyl + 2 Pan,1
44390,2019-038D,ICEYE-X4,Payload,85.0,1.8368,0.764638,Box + 1 Pan,1
44408,2019-038Y,El Camino Real,Payload,20.0,0.16000000000000003,0.225676,Box,1
44424,2019-039D,Cosmos-2538,Payload,16.0,0.5026548245743669,0.4,Hex Cyl + 1 Ant,1
44449,2019-045A,Yaogan Weixing 30-05-01,Payload,500.0,0.446,0.376784,Box + 2 Pan,1
44450,2019-045B,Yaogan Weixing 30-05-02,Payload,500.0,0.446,0.376784,Box + 2 Pan,1
44451,2019-045C,Yaogan Weixing 30-05-03,Payload,500.0,0.446,0.376784,Box + 2 Pan,1
44495,2019-054A,BRO-1,Payload,10.0,0.08,0.159577,Box,1
44499,2019-054E,BlackSky Global 4,Payload,55.0,0.625,0.446031,Box,1
44520,2019-058B,KX-09,Payload,100.0,0.8327,0.514837,Box + 2 Pan,1
44517,2019-057A,Cosmos-2540,Payload,900.0,3.726714285320892,1.089151,Cyl + 2 Pan,1
44528,2019-059A,Zi Yuan 1-02D,Payload,1840.0,9.4693,1.736137,Box + 1 Pan,1
44529,2019-059B,Jingshi 1,Payload,16.0,0.1941,0.248564,Box + 1 Pan,1
44530,2019-059C,Jinniuzuo naxing,Payload,4.0,0.035,0.10555,Box + 1 Sail,1
44539,2019-060F,OVS-3,Payload,95.0,0.375,0.345494,Box,1
44536,2019-060C,OHS-3B,Payload,69.0,0.28,0.298541,Box,1
44538,2019-060E,OHS-3D,Payload,69.0,0.28,0.298541,Box,1
44547,2019-063A,Yunhai 1-02,Payload,800.0,5.141333333333334,1.279272,Box + 2 Pan,1
44622,2019-066A,Gaofen 10,Payload,3000.0,10.846,1.858061,Box + 3 Pan,1
44634,2019-069A,Palisade,Payload,40.0,0.10000000000000002,0.178412,Box,1
44703,2019-072A,Gaofen 7,Payload,2400.0,9.2307,1.714125,Box + 2 Pan,1
44777,2019-075A,Jilin-1 Gaofen 2A,Payload,42.0,2.0,0.797885,Box + 2 Pan,1
44779,2019-076A,Zhongzi 1-01,Payload,100.0,0.1664,0.230145,Box + 2 Pan,1
44780,2019-076B,Zhongzi 1-02,Payload,100.0,0.1664,0.230145,Box + 2 Pan,1
44781,2019-076C,Zhongzi 1-03,Payload,100.0,0.1664,0.230145,Box + 2 Pan,1
44782,2019-076D,Zhongzi 1-04,Payload,100.0,0.1664,0.230145,Box + 2 Pan,1
44783,2019-076E,Zhongzi 1-05,Payload,100.0,0.1664,0.230145,Box + 2 Pan,1
44714,2019-074B,Starlink 1008,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44718,2019-074F,Starlink 1012,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44723,2019-074L,Starlink 1017,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44725,2019-074N,Starlink 1020,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44744,2019-074AH,Starlink 1039,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44747,2019-074AL,Starlink 1042,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44748,2019-074AM,Starlink 1043,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44751,2019-074AQ,Starlink 1046,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44752,2019-074AR,Starlink 1047,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44753,2019-074AS,Starlink 1048,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44768,2019-074BH,Starlink 1063,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44771,2019-074BL,Starlink 1067,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44772,2019-074BM,Starlink 1068,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44741,2019-074AE,Starlink 1036,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44785,2019-077A,KL-Alpha-A,Payload,70.0,0.8997,0.535148,Box + 1 Pan,1
44786,2019-077B,KL-Alpha-B,Payload,90.0,0.8997,0.535148,Box + 1 Pan,1
44804,2019-081A,Cartosat-3,Payload,1625.0,9.7797,1.764363,Hex Cyl + 2 Pan,1
44819,2019-082A,Gaofen 12,Payload,3000.0,10.846,1.858061,Box + 3 Pan,1
44836,2019-086A,Jilin-1 Gaofen 2B,Payload,42.0,2.0,0.797885,Box + 2 Pan,1
44857,2019-089F,RISAT-2BR1,Payload,628.0,2.9101,0.962452,Hex Cyl + 2 Pan + 1 Dish,1
44859,2019-089H,1HOPSat,Payload,22.0,0.08,0.159577,Box,1
44873,2019-092A,COSMO-SKYMED-FM1,Payload,2205.0,14.025199999999998,2.112903,Box + 3 Pan,1
44874,2019-092B,CHEOPS,Payload,275.775,2.6239,0.9139,Hex Cyl + 1 Pan,1
44883,2019-093E,CBERS 4A,Payload,1980.0,22.1961,2.658052,Box + 1 Pan,1
44905,2019-096A,Gonets-M No. 24,Payload,225.0,1.79827132352941,0.756576,Cyl + 1 Ant,1
44906,2019-096B,Gonets-M No. 25,Payload,225.0,1.79827132352941,0.756576,Cyl + 1 Ant,1
44907,2019-096C,Gonets-M No. 26,Payload,225.0,1.79827132352941,0.756576,Cyl + 1 Ant,1
44968,2020-001BG,Starlink 1090,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44941,2020-001AD,Starlink 1094,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44927,2020-001P,Starlink 1114,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44949,2020-001AM,Starlink 1122,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44930,2020-001S,Starlink 1123,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44961,2020-001AZ,Starlink 1080,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
44421,2019-039A,Cosmos-2535,Payload,547.0,3.726714285320892,1.089151,Cyl + 2 Pan,1
44389,2019-038C,ICEYE-X5,Payload,85.0,1.8368,0.764638,Box + 1 Pan,1
44548,2019-063B,L-53 (YF24B) (Long March (CZ) 2D),Rocket Body,4000.0,27.823711686058857,2.975998,Cyl,1
44480,2019-050B,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),Rocket Body,4300.0,39.98,3.567356,Cyl,1
44628,2019-068A,ICON,Payload,288.0,2.6239,0.9139,Hex Cyl + Cyl + 1 Pan,1
44909,2019-096E,DOSAAF-85 and Blits-M (attached to Rokot-KM third stage),Rocket Body,2367.0,16.64,2.301451,Cyl + Hex Box + Sphere,1
44518,2019-057B,Briz-KM (Rokot-KM),Rocket Body,2300.0,10.190374398593551,1.801027,Hex Cyl + 1 Rod,1
44205,2019-023B,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
44862,2019-089L,PSLV fourth stage (PS4) (PSLV-QL),Rocket Body,960.0,3.726714285320892,1.089151,Cyl + Cyl + 2 Nozzle,1
44805,2019-081B,PSLV fourth stage (PS4) (PSLV-XL),Rocket Body,960.0,3.726714285320892,1.089151,Cyl + Cyl + 2 Nozzle,1
44531,2019-059D,L-14B (YF40B) (Long March (CZ) 4B),Rocket Body,1727.0,14.535992128527294,2.151035,Cyl,1
44629,2019-068B,ORION 38 (Pegasus XL),Rocket Body,410.0,1.3812895674441348,0.663082,Cyl + 1 Nozzle,1
44636,2019-069C,Electron kick stage (Electron (Curie)),Rocket Body,55.0,0.76,0.491849,Trunc Cone,1
44345,2019-036G,Falcon Heavy second stage,Rocket Body,3230.0,49.81607762834067,3.982079,Cyl,1
44796,2019-078D,H-18 (Long March (CZ) YF) (Long March (CZ) 3B/YZ-1),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
44493,2019-053A,Chinasat 18,Payload,5250.0,34.06333333333333,3.292825,Box + 2 Pan,1
44477,2019-049C,ESC-A (Ariane 5ECA),Rocket Body,5000.0,41.627084407769004,3.640098,Cyl + 1 Nozzle,1
44116,2019-020E,Fregat-MT (Soyuz-ST-B Fregat-MT),Rocket Body,1050.0,11.055,1.875877,Irr,1
44232,2019-027B,H-18 (Long March (CZ) YF) (Long March (CZ) 3C/E),Rocket Body,2740.0,32.70397952386975,3.226453,Cyl + 1 Nozzle,1
44869,2019-091B,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),Rocket Body,4300.0,39.98,3.567356,Cyl,1
44784,2019-076F,PBV (Long March (CZ) 6),Rocket Body,1000.0,9.056622571676826,1.697885,Cyl,1
45016,2020-003A,Jilin-1 Kuanfu-1,Payload,42.0,2.0,0.797885,Box + 2 Pan,1
45024,2020-004A,Yinhe 1,Payload,227.0,3.3127,1.026872,Box + 1 Pan,1
45131,2020-008A,OneWeb 0013,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45132,2020-008B,OneWeb 0017,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45133,2020-008C,OneWeb 0020,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45100,2020-006BJ,Starlink 1193,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45098,2020-006BG,Starlink 1184,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45096,2020-006BE,Starlink 1152,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45088,2020-006AW,Starlink 1183,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45087,2020-006AV,Starlink 1185,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45081,2020-006AP,Starlink 1151,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45080,2020-006AN,Starlink 1153,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45074,2020-006AG,Starlink 1172,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45072,2020-006AE,Starlink 1168,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45071,2020-006AD,Starlink 1167,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45064,2020-006W,Starlink 1133,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45062,2020-006U,Starlink 1171,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45061,2020-006T,Starlink 1169,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45060,2020-006S,Starlink 1166,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45054,2020-006L,Starlink 1156,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45048,2020-006E,Starlink 1134,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45047,2020-006D,Starlink 1131,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45044,2020-006A,Starlink 1132,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
45134,2020-008D,OneWeb 0021,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45136,2020-008F,OneWeb 0023,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45137,2020-008G,OneWeb 0024,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45138,2020-008H,OneWeb 0025,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45139,2020-008J,OneWeb 0026,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45140,2020-008K,OneWeb 0028,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45141,2020-008L,OneWeb 0032,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45142,2020-008M,OneWeb 0033,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45143,2020-008N,OneWeb 0035,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45144,2020-008P,OneWeb 0036,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45145,2020-008Q,OneWeb 0038,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45146,2020-008R,OneWeb 0039,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45147,2020-008S,OneWeb 0040,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45149,2020-008U,OneWeb 0043,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45150,2020-008V,OneWeb 0044,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45151,2020-008W,OneWeb 0045,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45152,2020-008X,OneWeb 0047,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45153,2020-008Y,OneWeb 0048,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45154,2020-008Z,OneWeb 0049,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45155,2020-008AA,OneWeb 0051,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45156,2020-008AB,OneWeb 0052,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45157,2020-008AC,OneWeb 0053,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45158,2020-008AD,OneWeb 0054,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45159,2020-008AE,OneWeb 0056,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45160,2020-008AF,OneWeb 0057,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45161,2020-008AG,OneWeb 0058,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45162,2020-008AH,OneWeb 0059,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45163,2020-008AJ,OneWeb 0062,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45164,2020-008AK,OneWeb 0065,Payload,148.0,3.4644218181818194,1.050124,Trap Box + 2 Pan,1
45179,2020-012B,Starlink 1143,Payload,260.0,13.5615,2.077681,Box + 1 Pan,1
